Select,+,Result #,X,1,2,3,4,5,Document ID,Date Published,Family ID,Pages,Title,CPCI,CPCA,Inventor,Assignee,Application Number,Filing Date,Primary Examiner,Assistant Examiner,OR,XREF,Applicant Name,Notes,Notes/Tagged,Relevancy,C
checked,,488,,,,,,,US 20250078927 A1,3/6/2025,94773415,24,END-TO-END OBJECT TRACKING USING NEURAL NETWORKS WITH ATTENTION,G11C16/344;G11C16/14;G11C16/0483;G11C8/08;G11C16/04;G11C16/3445,G11C7/20,Yu; Ruichi et al.,,18/953053,11/19/2024,,,1-Jan,,Waymo LLC,,,6.6710043,
checked,,489,,,,,,,US 20250076881 A1,3/6/2025,94773918,31,PREPOSITIONING AND DYNAMIC DISTRIBUTION OF ROADSIDE ASSISTANCE VEHICLES IN AN AUTONOMOUS VEHICLE SERVICE,G06Q10/20;G05D1/0291;G06Q10/083;G06Q50/265;G06Q50/40;G06Q10/0631,,Nguyen; Son-Ca et al.,,18/459537,9/1/2023,,,1-Jan,,Waymo LLC,,,6.761696,
checked,,490,,,,,,,US 20250074462 A1,3/6/2025,94774398,21,CONFIGURATION-BASED SAMPLING OF RUN SEGMENTS FOR SIMULATING AUTONOMOUS VEHICLE BEHAVIOR,B60W50/10;B60W50/00;B60W60/0011;B60W30/025,B60W2554/4029;B60W2050/0075;B60W2540/043;B60W2050/0028,Zou; Qiwu et al.,,18/239168,8/29/2023,,,1-Jan,,Waymo LLC,,,6.65958,
checked,,491,,,,,,,US 12248067 B1,3/11/2025,59982003,32,Laser diode timing feedback using trace loop,H01S5/4025;G01S17/08;G01S17/10;G08G1/16;G08G1/165;G01S17/89;G01S7/484;G01S17/42;H01S5/0428;H01S5/06;H01S5/06808;G08G1/166,G01S7/4817;G01S7/4865,Droz; Pierre-yves et al.,Waymo LLC,17/895208,8/25/2022,Murphy; Daniel L,,1-Jan,,Waymo LLC,,,6.2422533,
checked,,492,,,,,,,US 12250476 B2,3/11/2025,66950835,26,Adjustable vertical field of view,H04N25/531;H04N25/441,,Wendel; Andreas et al.,Waymo LLC,17/648692,1/24/2022,Ye; Lin,Nguyen; Chan T,1-Jan,,Waymo LLC,,,6.173177,
checked,,493,,,,,,,US 12250468 B2,3/11/2025,76546750,35,Microlensing for real-time sensing of stray light,H04N23/71;H04N23/60;H04N23/10;G05D1/43;G05D1/0231;H04N25/60;H04N23/811;H04N25/671;H04N23/76;H04N25/61,H04N23/11;G05D2111/67,Frevert; Benjamin et al.,Waymo LLC,18/308390,4/27/2023,Lee; Michael,,1-Jan,,Waymo LLC,,,6.2422533,
checked,,494,,,,,,,US 20250085707 A1,3/13/2025,70973003,17,Use of a Reference Image to Detect a Road Obstacle,G06T7/74;G05D1/0248;G05D1/0257;G06V20/58;G06T7/001;G05D1/0253;G06T7/254,G06T2207/30261,Ferguson; David Ian et al.,,18/957099,11/22/2024,,,1-Jan,,Waymo LLC,,,6.4651403,
checked,,495,,,,,,,US 20250083695 A1,3/13/2025,92633814,42,DEPOT BEHAVIORS FOR AUTONOMOUS VEHICLES,G08G1/202;B60W50/14;B60W60/001;G06Q10/06315;G08G1/146;G06Q10/0631,B62D15/0285;B60W2556/45;B60W2050/146,Nguyen; Son-Ca et al.,,18/466061,9/13/2023,,,1-Jan,,WAYMO LLC,,,6.761696,
checked,,496,,,,,,,US RE50338 E,3/18/2025,51493404,26,Devices and methods for a rotating LIDAR platform with a shared transmit/receive path,G01S17/42;G01S17/89;G01S7/4817;G01S7/4812;G01S7/4815;G01S7/4813;G01S7/4816,G01S17/931,Pennecot; Gaetan et al.,Waymo LLC,17/538574,11/30/2021,Jastrzab; Jeffrey R,,1-Jan,,Waymo LLC,,,6.445203,
checked,1,497,,,,,,,US 12253623 B2,3/18/2025,74498220,28,Corrugated radomes,H01Q1/421;H01Q1/3233;G01S7/027;G01S7/03;G01S13/931,G01S2013/93274;G01S13/867;G01S2013/93273;G01S13/865,Brown; Adam et al.,Waymo LLC,17/664814,5/24/2022,Bythrow; Peter M,,1-Jan,,Waymo LLC,,,6.1409836,
checked,1,498,,,,,,,US 12253740 B2,3/18/2025,81849668,16,Impact resistant heated window mount for thermal camera,B60S1/026;G02B7/008;G02B7/181;G01J5/0806;G01J5/044;G01J5/0875;G01J5/08;G03B17/55;G01J5/061;G03B17/02;G01J5/0205,G01J2005/0077;B60R11/04;G01J5/025;G01J2005/063;G03B17/08;G03B30/00,Sharma; Shashank et al.,Waymo LLC,17/114808,12/8/2020,Taningco; Marcus H,,1-Jan,,Waymo LLC,,,6.187685,
checked,1,499,,,,,,,US 12252158 B2,3/18/2025,85178139,23,Time gaps for autonomous vehicles,B60W50/0097;B60W30/0956;B60W60/00272;B60W40/04;B60W60/00274,B60W2554/806;B60W2554/801,Iglesias; Jennifer et al.,Waymo LLC,17/400286,8/12/2021,Nolan; Peter D,Mohamed; Anwar,1-Jan,,Waymo LLC,,,6.198945,
checked,,500,,,,,,,US 12253575 B1,3/18/2025,94979054,30,Systems and methods for detecting failure of spring contacts,H05B3/84;G01R1/07;G01R31/68,H05B2203/016;H01R12/7076;H01R12/714,Sen; Yi-Heng et al.,Waymo LLC,17/859255,7/7/2022,Miller; Daniel R,,1-Jan,,WAYMO LLC,,,6.216815,
checked,1,501,,,,,,,US 12259727 B2,3/25/2025,71072476,23,Multiple destination trips for autonomous vehicles,G05D1/0088;H04W4/44;G05D1/0291;G06Q10/20;G06Q10/06315;G08G1/202;G08G1/005;B60W40/04;G08G1/20;G06Q50/40;B60W40/00,,Landy; Cristi et al.,Waymo LLC,18/209600,6/14/2023,Lee; Tyler J,,1-Jan,,Waymo LLC,,,6.0433435,
checked,,502,,,,,,,US 20250102679 A1,3/27/2025,95067829,26,SENSOR AND ENVIRONMENTAL EVALUATION FOR VEHICLES,B60W60/001;G01S17/931;G01S7/497,B60W2556/40;G01S2007/4977;B60W2420/408;B60S1/56,Braley; Colin et al.,,18/372454,9/25/2023,,,1-Jan,,WAYMO LLC,,,6.610613,
checked,,503,,,,,,,US 12263865 B1,4/1/2025,95157825,18,Validation of occlusions identified within autonomous vehicle driving environments,B60W60/001,B60W2554/4048;B60W2420/408,Armstrong-Crews; Nicholas et al.,Waymo LLC,17/940384,9/8/2022,Merlino; David P.,,1-Jan,,Waymo LLC,,,6.1409836,
checked,,504,,,,,,,US 20250110230 A1,4/3/2025,95156243,39,Multi-axis Radar Velocity Image from Stereo Doppler Radar,G01S13/581;G01S7/417;G01S7/415;G01S13/931;G01S13/582;G01S13/589;G01S13/89,G01S2013/93185;G01S2013/9319;G01S13/227;G01S2013/93274;G01S2013/9315;G01S2013/93271;G01S13/867;G01S13/865;G01S13/87,Manela; Joshua Max et al.,,18/479376,10/2/2023,,,1-Jan,,Waymo LLC,,,6.791054,
checked,,505,,,,,,,US 12270904 B2,4/8/2025,77464127,19,Maximum range indication in lidar point data,G01S17/10;G01S17/42;G01S7/4817;G01S17/931;G01S7/497,,Shand; Mark Alexander et al.,Waymo LLC,17/186448,2/26/2021,Alsomiri; Isam A,Fritchman; Joseph C,1-Jan,,Waymo LLC,,,6.2163935,
checked,,506,,,,,,,US 12273378 B2,4/8/2025,84891459,20,Denial of service response to the detection of illicit signals on the in-vehicle communication network,H04L63/1458;H04W4/48;H04W12/12,,Huang; TsengChan Stephan,Waymo LLC,17/377256,7/15/2021,Gundry; Stephen T,,1-Jan,,Waymo LLC,,,6.1514397,
checked,,507,,,,,,,US 12278428 B2,4/15/2025,82117928,25,Low elevation sidelobe antenna with fan-shaped beam,H01Q19/138;H01Q1/3233;H01Q13/0233;H01Q1/3275;H01Q13/02;H01Q5/55,,Lim; Edwin et al.,Waymo LLC,18/307929,4/27/2023,Levi; Dameon E,Rosenberg; Leah,1-Jan,,Waymo LLC,,,6.1551714,
checked,,508,,,,,,,US 12276752 B2,4/15/2025,85177113,22,Identification of spurious radar detections in autonomous vehicle applications,G01S13/867;G06T7/70;G01S13/931;G01S7/417;G06F18/24;G06V20/56;G06T7/20;B60W60/001;G06F18/253;G01S7/412,G06T2207/10044;B60W2420/403;G06T2207/10024;G01S13/426;B60W2420/408;G06T2207/30261;G06T2207/30252;B60W2554/404;G06T2207/20084,Chen; Xu et al.,Waymo LLC,17/445129,8/16/2021,Moore; Whitney,,1-Jan,,Waymo LLC,,,6.342392,
checked,,509,,,,,,,US 20250121857 A1,4/17/2025,93117306,16,BEHAVIOR PREDICTION USING SCENE-CENTRIC REPRESENTATIONS,G06N3/0455;G06N3/08;G06F30/15;B60W60/0027;B60W50/0097,B60W2050/0031;B60W2556/10,Douillard; Bertrand Robert et al.,,18/913074,10/11/2024,,,1-Jan,,Waymo LLC,,,6.791054,
checked,,510,,,,,,,US 12283988 B2,4/22/2025,74066543,30,Lidar based communication,G01S17/89;G01S7/006;H04B10/524;G08G1/163;G08G1/091;G08G1/0962;G08G1/207;G08G1/096791;G08G1/005;G08G1/096716;G08G1/096725;G08G1/202;G08G1/143;G01S17/931;H04B10/676;G08G1/205;H04B10/11;G08G1/146;G08G1/0965;G08G1/017;H04B10/1129;G08G1/096783;H04B10/1127,,Pandit; Salil Shree et al.,Waymo LLC,18/168771,2/14/2023,Sandhu; Amritbir K,,1-Jan,,Waymo LLC,,,6.20354,
checked,,511,,,,,,,US 12287630 B2,4/29/2025,65437620,20,Arranging passenger pickups for autonomous vehicles,G06Q50/40;G05D1/0088;G06Q10/025;G08G1/202,,Pandit; Salil et al.,Waymo LLC,17/952468,9/26/2022,Amin; Bhavesh V,,1-Jan,,WAYMO LLC,,,6.1047783,
checked,,512,,,,,,,US 12291236 B1,5/6/2025,81362785,37,Using the presence of road surface and surrounding area illumination to detect occluded objects,B60W10/20;G05D1/0223;B60W30/0956;G08G1/166;B60W30/09;B60W60/0015;B60W10/18;G05D1/0088;G08G1/165,B60W2554/4026;B60W2554/4042;B60W2420/408;B60W2554/4041;B60W2420/40;B60W2554/4023;B60W2554/20;B60W2555/00;B60W2420/403;B60W2420/54;B60W2554/4044,Akman; Mehmet,Waymo LLC,17/091136,11/6/2020,Smith; Jelani A,Pettiegrew; Toya,1-Jan,,Waymo LLC,,,6.2346582,
checked,,513,,,,,,,US 12295097 B1,5/6/2025,95563847,17,Compact ceramic package with rear cavities,G01S7/4914;H05K3/0061;H10F39/811;H05K1/189;H05K1/0306;H05K1/0271,,Sharma; Shashank,Waymo LLC,17/550597,12/14/2021,Toledo; Fernando L,Hatfield; Marshall Mu-Nuo,1-Jan,,Waymo LLC,,,6.1735144,
checked,,514,,,,,,,US 12298444 B2,5/13/2025,72336324,51,Range calibration of light detectors,G01S7/497;G01S13/867;G01S7/4817;G01S7/4865;G06V20/13;G01S7/4815;G01S17/86;G01S7/4863;G01S13/865;G01S17/931;G01S13/931;G01S17/10,G01S2013/93273;G01S15/86,Wachter; Luke et al.,Waymo LLC,18/313802,5/8/2023,Gregory; Bernarr E,,1-Jan,,Waymo LLC,,,6.0433435,
checked,,515,,,,,,,US 12299898 B2,5/13/2025,81325291,16,Predicting the future movement of agents in an environment using occupancy flow fields,G06V20/584;G06T7/20;G06V20/588;G06V10/40,G06T2207/20081;G06T2207/30252;G06T2207/30256;G06T2207/20084;G06T2207/30241,Mahjourian; Reza et al.,Waymo LLC,17/698930,3/18/2022,Talukder; Md K,,1-Jan,,Waymo LLC,,,6.1551714,
checked,,516,,,,,,,US 12299916 B2,5/13/2025,81848144,18,Three-dimensional location prediction from images,G06T7/70;G06V10/806;G06V10/40;G06V20/647;G06T7/50;G06V10/82;G06N3/045;G06T7/80,G06N20/00;G06T2207/20084;G06N3/08;G06T2207/10016,Jing; Longlong et al.,Waymo LLC,17/545987,12/8/2021,Harandi; Siamak,Duffy; Caroline Tabancay,1-Jan,,Waymo LLC,,,6.298913,
checked,,517,,,,,,,US 12296855 B2,5/13/2025,83509215,19,Unmapped U-turn behavior prediction using machine learning,G05D1/0221;G06N20/00;B60W60/0027;G06N3/006;G06N5/04,G06N3/09;B60W2554/4045;B60W2554/4044;B60W2552/10;B60W2554/4042;B60W2554/4043,Goyal; Vishu et al.,Waymo LLC,17/227177,4/9/2021,Goodbody; Joan T,,1-Jan,,Waymo LLC,,,6.3239236,
checked,,518,,,,,,,US 12296836 B2,5/13/2025,84331733,19,Calibration of sensors in autonomous vehicle applications,G01S17/34;G01S7/4091;G01S17/58;G01S17/42;G01S13/865;G01S17/931;G01S13/931;G01S7/4972;G01S13/42;B60W60/001;G01S13/34;G06T7/80;G01S13/584;G01S13/867;G01S7/4026;G01S17/87;B60W50/0098;G06F17/17,B60W2420/403;G01S2013/932;G06T2207/30252;B60W2420/408;B60W2050/0088,Zhao; Sheng et al.,Waymo LLC,17/526514,11/15/2021,Ingram; Thomas,,1-Jan,,Waymo LLC,,,6.0433435,
checked,,519,,,,,,,US 12298400 B2,5/13/2025,88512955,16,False positive object removal with surfel maps,G01S17/18;G01S7/003;G06T7/521;G01S7/4802;G01S17/931;G01S17/89,G06T2207/10028;G06T2207/30252,Hu; Xiaoxiang et al.,Waymo LLC,17/731131,4/27/2022,Allison; Andrae S,Cai; Phuong Hau,1-Jan,,Waymo LLC,,,6.0726986,
checked,,520,,,,,,,US 12296852 B1,5/13/2025,95658872,30,Pullovers involving bicycle lanes for autonomous vehicles,B60W60/00184;B60W60/0017,B60W2554/4041;B60W2552/53,Zwiener; Jakob Robert et al.,Waymo LLC,17/739280,5/9/2022,Shafi; Muhammad,,1-Jan,,Waymo LLC,,,6.445065,
checked,,521,,,,,,,US 20250155578 A1,5/15/2025,95657616,17,3-D OBJECT DETECTION BASED ON SYNTHETIC POINT CLOUD FRAMES,G01S17/89;G01S17/931,,Li; Yingwei et al.,,18/506925,11/10/2023,,,1-Jan,,Waymo LLC,,,6.7680864,
checked,,522,,,,,,,US 20250153741 A1,5/15/2025,95658076,27,PROVIDING WAIT TIMES FOR PICKUPS OF PASSENGERS INVOLVING AUTONOMOUS VEHICLES,B60W60/00253,B60W2556/45;G06Q50/40;B60W2756/10,Schwendimann; Lauren et al.,,18/507169,11/13/2023,,,1-Jan,,Waymo LLC,,,6.502041,
checked,,523,,,,,,,US 20250164605 A1,5/22/2025,93607852,37,Methods and Systems for Transmit Beam Agnostic Radar Calibration,G01S13/87;G01S7/038;G01S7/4008;G01S7/40;G01S13/42;G01S7/4026;G01S13/931,G01S13/284;G01S2013/93271;G01S7/003;G01S13/282;G01S2013/9316;G01S2013/93274;G01S2013/9315,Ma; Philip Gay Ping,,18/515949,11/21/2023,,,1-Jan,,Waymo LLC,,,6.502041,
checked,,524,,,,,,,US 20250166506 A1,5/22/2025,93607903,34,Universal Spectrum Utilization Exchange for Radio Frequency Interference Mitigation and Avoidance,G01S7/023;G08G1/133;G08G1/096805;G01S13/931;G01S7/0232,G01S7/0234;G01S7/0235;G01S7/0236;G01S2013/9329;G01S7/0233;G01S7/0231;G01S2013/9316,Fina; Michael Dane et al.,,18/517438,11/22/2023,,,1-Jan,,Waymo LLC,,,6.65958,
checked,,525,,,,,,,US 20250166366 A1,5/22/2025,95715608,18,SCENE TOKENIZATION FOR MOTION PREDICTION,G06V10/82;G06V10/811;G06V20/56;G06V20/58;B60W60/00274,B60W2555/60;B60W2420/408;B60W2556/10;B60W2556/35;B60W2554/4045,Zhou; Yin et al.,,18/950830,11/18/2024,,,1-Jan,,Waymo LLC,,,6.7803297,
checked,,526,,,,,,,US 20250162618 A1,5/22/2025,95716738,22,TRAJECTORY PREDICTION FROM MULTI-SENSOR FUSION,B60W60/0027;B60W50/0097;B60W60/0011,B60W2556/35;B60W2420/408;B60W2420/403;B60W2554/404,Ouyang; Yu et al.,,18/517750,11/22/2023,,,1-Jan,,Waymo LLC,,,6.594655,
checked,,527,,,,,,,US 12314058 B2,5/27/2025,84540926,29,Targeted driving for autonomous vehicles,G05D1/0274;G06Q10/047;G05D1/0272;G01C21/3811;G08G1/202;G01C21/3841;G05D1/0088;G05D1/0221;G05D1/246;G06Q50/40;G01C21/3461;G01C21/3815;G05D1/43;G08G1/096827,G05D2101/15;G05D2111/54,Zhao; Xiaoyue et al.,WAYMO LLC,17/357018,6/24/2021,Browne; Scott A,Baajour; Shahira,1-Jan,,Waymo LLC,,,6.373069,
checked,,528,,,,,,,US 12314853 B2,5/27/2025,85478293,16,Training agent trajectory prediction neural networks using distillation,G06N3/0442;G06N3/0455;G06T7/20;G06N3/0464;G06N3/08;G06N3/006,G06T2207/30241;G06T2207/30252;G06T2207/30236;G06T2207/20084;G06T2207/20081,Douillard; Bertrand Robert et al.,Waymo LLC,17/947052,9/16/2022,Jia; Xin,,1-Jan,,Waymo LLC,,,6.1735144,
checked,,529,,,,,,,US 12315083 B2,5/27/2025,88512409,18,Performing point cloud tasks using multi-scale features generated through self-attention,G06F30/27;G06T5/60;G06T17/20;G06T15/20;G06T17/05,G06T2210/56,Sun; Pei et al.,Waymo LLC,18/120989,3/13/2023,Shankar; Vijay,,1-Jan,,Waymo LLC,,,6.5448194,
checked,,530,,,,,,,US 20250172662 A1,5/29/2025,93704723,41,Methods and Systems for Validating Automotive Radar Pitch using Elevation Sidelobe Measurements,G01S7/4039;G01S7/4034;G01S13/931;G01S7/4026;G01S13/60,G01S2013/93271,Fina; Michael Dane,,18/522666,11/29/2023,,,1-Jan,,Waymo LLC,,,6.9726977,
checked,,531,,,,,,,US 20250173639 A1,5/29/2025,95822445,26,FLEET MANAGEMENT FOR AUTONOMOUS VEHICLES,G06Q10/0639;G05D1/69;G06Q50/40;G06Q10/06315;G06Q10/06311,G05D2109/10;G05D2105/22,Robinson; Craig et al.,,18/950372,11/18/2024,,,1-Jan,,Waymo LLC,,,6.567111,
checked,,532,,,,,,,US 12321175 B2,6/3/2025,64998855,26,Sensor adjustment based on vehicle motion,G05D1/689;G01S17/10;G05D1/0246;G01S7/4972;G01S17/86;G01S17/89;G05D1/0094;G01S7/497;G01S7/484;G05D1/0231;G01S17/931,G01S13/862;G01S13/867;B60W30/09;G01S2013/0254;G01S13/426;G01S13/931;G05D2111/10;G01S13/865;G01S2013/9323;G01S2013/932,Gassend; Blaise,Waymo LLC,17/689615,3/8/2022,Baghdasaryan; Hovhannes,,1-Jan,,Waymo LLC,,,6.349209,
checked,,533,,,,,,,US 12321176 B2,6/3/2025,80224085,20,Steering system fault response for autonomous vehicles,B62D15/025;B62D6/00;G05D1/0088;B60W60/001;B60W60/0055;G05D1/43;G05D1/0212;B60W60/00186,B60W2540/18;B60W2050/0297;B60W2050/0292;B60W2710/207,Zaydel; Justin et al.,Waymo LLC,16/993868,8/14/2020,Reda; Matthew J.,,1-Jan,,Waymo LLC,,,6.349209,
checked,,534,,,,,,,US 12319315 B2,6/3/2025,82024039,24,Autonomous vehicle trajectory computed using box-based probabilistic overlap model,B60W30/0956;B60W30/0953;B60W30/143;B60W30/09;B60W60/0015,B60W2520/10;B60W2554/4041;B60W2554/404;B60W2554/4029,Li; Dong et al.,Waymo LLC,17/130718,12/22/2020,Ingram; Thomas,Shaikh; Faris Asim,1-Jan,,Waymo LLC,,,6.1047783,
checked,,535,,,,,,,US 12320916 B1,6/3/2025,95862179,21,Static dome assembly for LiDAR systems,G01S17/003;G01S7/027;G01S17/931;G01S7/4813;G01S17/88,G01S2007/4977,Andrade; Justin et al.,Waymo LLC,17/379752,7/19/2021,Hansen; Jonathan M,,1-Jan,,Waymo LLC,,,6.286212,
checked,,536,,,,,,,US 20250182625 A1,6/5/2025,93704981,27,ROUTE VARIATION FOR AUTONOMOUS VEHICLES,G08G1/096811;G01C21/3461;G01C21/3492;G08G1/22;G08G1/20;B60W60/001;G08G1/096844;G01C21/3415;G08G1/0112,B60W2510/244,Chen; Robert et al.,WAYMO LLC,18/906650,10/4/2024,,,1-Jan,,WAYMO LLC,,,6.7035065,
checked,,537,,,,,,,US 12325452 B1,6/10/2025,95941944,15,Agent trajectory prediction using dynamic candidate future intents,B60W50/0097;G06N3/084;B60W60/00274;B60W40/06;B60W40/04;B60W60/0011,B60W2554/4045;B60W2556/10;B60W2554/80;B60W2554/4046;B60W2556/35,Sapp; Benjamin et al.,Waymo LLC,17/901747,9/1/2022,Robinson; Kito R,Sienko; Tanya C,1-Jan,,Waymo LLC,,,6.187685,
checked,,538,,,,,,,US D1078587 S,6/10/2025,,8,Fender sensor housing,,,Ahn; YooJung et al.,Waymo LLC,D/864091,5/9/2022,Rademaker; Garth,Tisdell; Suzanne E,D12/400,,Waymo LLC,,,6.3750496,
checked,,539,,,,,,,US D1078776 S,6/10/2025,,8,Display screen or portion thereof with animated graphical user interface,,,Villar; Guilherme et al.,Waymo LLC,D/931097,3/5/2024,Otte; John M,,D14/492,,Waymo LLC,,,6.1409836,
checked,,540,,,,,,,US 20250187635 A1,6/12/2025,93893619,22,AUTONOMOUS VEHICLE DRIVING PATH SELECTION IN THE PRESENCE OF EMERGENCY VEHICLE SOUNDS,G08G1/0965;G06N3/0464;B60W30/0956;G08G1/0145;G08G1/0133;G06N3/045;G06N3/09;B60W60/0027;G08G1/0112,B60W2554/4042;B60W2554/402;B60W2420/54;B60W2420/408;G06N3/0985;B60W2420/403,Parasuram; Aishwarya et al.,,18/535705,12/11/2023,,,1-Jan,,Waymo LLC,,,6.575975,
checked,,541,,,,,,,US 20250191145 A1,6/12/2025,95940353,31,Stacked Image Processing to Reduce Blur for Autonomous Driving,G06T7/20;G06T5/70;G06V10/764;G06T7/11;G06T5/50;G06T5/73,G06T2207/20221,Geng; Xiao et al.,,18/531643,12/6/2023,,,1-Jan,,Waymo LLC,,,6.624813,
checked,,542,,,,,,,US 12332379 B2,6/17/2025,56976702,41,Vehicle with multiple light detection and ranging devices (LIDARs),G01S17/10;G01S7/4816;G01S7/4817;G01S7/4808;G01S17/89;G01S7/4815;G01S17/87;G01S17/93;G01C3/02;G01S7/4813;G01S17/931;G01S17/66;G01S17/42,G01S17/86,Pennecot; Gaetan et al.,Waymo LLC,17/194447,3/8/2021,Hulka; James R,,1-Jan,,Waymo LLC,,,6.352025,
checked,,543,,,,,,,US 12332652 B1,6/17/2025,57867535,19,Determining the stationary state of detected vehicles,G08G1/096783;G08G1/0125;G05D1/0238;B60W30/18009;G08G1/09626;B60W50/0098;G08G1/096725;G08G1/096758;G08G1/09623;G05D1/0088;G06V20/58;B60W30/00;B60W60/0016;B60W30/18154;G08G1/16;G06V20/584,B60W2554/4041;B60W2556/40;B60W2552/53;B60W2710/20;B60W2754/10;B60W2554/00;B60W2554/20;B60W2554/4029;B60W2756/10,Silver; David Harrison et al.,Waymo LLC,18/494191,10/25/2023,Jha; Abdhesh K,,1-Jan,,Waymo LLC,,,6.349209,
checked,,544,,,,,,,US 12332649 B2,6/17/2025,69884265,24,Reducing inconvenience to surrounding road users caused by stopped autonomous vehicles,G08G1/012;G05D1/0212;G06V10/70;G08G1/0112;G08G1/0133;B60W60/0027;G08G1/0129;G08G1/0145;B60W40/04;B60W60/00253;G06V20/58,G06Q2240/00;B60W2554/4041;B60W2050/0028;B60W2554/4045;B60W2552/00,Dyer; John Wesley et al.,Waymo LLC,18/074901,12/5/2022,Jha; Abdhesh K,,1-Jan,,Waymo LLC,,,6.1551714,
checked,,545,,,,,,,US 12332384 B2,6/17/2025,70458067,25,Shot reordering in LIDAR systems,G01S7/4865;G01S17/42;G01S17/931;G01S7/4815;G01S7/484,G01S17/10,Shand; Mark Alexander,Waymo LLC,18/063993,12/9/2022,Ratcliffe; Luke D,,1-Jan,,Waymo LLC,,,6.2163935,
checked,,546,,,,,,,US 12333817 B2,6/17/2025,85153357,25,Association of camera images and radar data in autonomous vehicle applications,G06V10/811;G06N3/045;G06F18/251;G01S13/584;G06V10/82;G01S13/931;G06N20/20;G06N3/084;G06V20/56;G01S13/89;G01S13/867;G06N3/0464;G01S7/417,G01S13/865;G01S2013/9322;G01S2013/93185;G01S2013/9319;G01S2013/9318;G01S13/87;G01S2013/932;G01S13/862,Yu; Ruichi et al.,Waymo LLC,17/444338,8/3/2021,Allison; Andrae S,Silva-Avina; Emmanuel,1-Jan,,Waymo LLC,,,6.187685,
checked,,547,,,,,,,US 12330589 B2,6/17/2025,85380862,25,Arranging passenger trips for autonomous vehicles,B60R25/241;B60W60/00253;G06K7/1417;G06Q10/06;G06Q10/02;G07C9/00309;G08G1/202;B60R25/305;G06Q10/047;G08G1/005;G06Q50/40,B60W2556/45;G07B15/00,Moltmann; Philip et al.,,17/681312,2/25/2022,Cromer; Andrew J,,1-Jan,,Waymo LLC,,,6.1047783,
checked,,548,,,,,,,US 20250200979 A1,6/19/2025,93922788,24,DISTILLATION-TRAINED MACHINE LEARNING MODELS FOR EFFICIENT TRAJECTORY PREDICTION,B60W60/0011;G06T7/20;B60W60/0027;G06V10/82;G06V20/56;G06N3/044;G06N3/045;G06N3/08,G06T2207/30241;B60W2556/10;B60W2050/0028,Yan; Qiaojing et al.,,18/540354,12/14/2023,,,1-Jan,,Waymo LLC,,,6.7803297,
checked,,549,,,,,,,US 20250196887 A1,6/19/2025,93924115,15,GENERATING CONTROL INPUTS FOR AGENT TRAJECTORY PLANNING USING NEURAL NETWORKS,G05D1/644;G06N3/044;B60W60/00;B60W60/0011;G06N3/08;G06N3/045;B60W60/0027;G06N3/0455;B60W50/0097;B60W60/00274,G05D2105/22;G05D2109/10;B60W2554/4045;G05D2101/15;G05D2107/13,Wang; Rui et al.,,18/981277,12/13/2024,,,1-Jan,,Waymo LLC,,,6.610613,
checked,,550,,,,,,,US 20250199121 A1,6/19/2025,93924157,25,DETECTION AND CLASSIFICATION OF TRAFFIC SIGNS USING CAMERA-RADAR FUSION,G06N3/08;B60W60/001;G01S7/417;G06N3/045;G01S13/931;G06V10/82;G06V20/582;G01S13/867,B60W2555/60;B60W2420/408;B60W2420/403;B60W2556/40,Ho; Daniel et al.,,18/541508,12/15/2023,,,1-Jan,,Waymo LLC,,,6.5351963,
checked,,551,,,,,,,US 20250200751 A1,6/19/2025,96022749,16,TRAINING A POINT CLOUD PROCESSING MODEL USING A COMPUTER VISION MODEL,G06T7/10;G06T3/40,G06T2207/20084;G06T2207/20081;G06T2207/10028;G06T2207/20021,Ji; Jingwei et al.,,18/542327,12/15/2023,,,1-Jan,,Waymo LLC,,,6.6447344,
checked,,552,,,,,,,US 20250200932 A1,6/19/2025,96022842,46,Multi-channel Dynamic Weather Estimation,G06V10/60;G06V10/24;G01S17/89,,He; Xiaoying et al.,,18/540461,12/14/2023,,,1-Jan,,Waymo LLC,,,6.624813,
checked,,553,,,,,,,US 12337866 B1,6/24/2025,53938930,24,Map reports from vehicles in the field,B60W60/001;G01C21/34;G06F16/444;H04L67/01;G06T17/005;G01C21/30;G05D1/246;G01S19/13,H04L67/12;G01C21/26,Chatham; Andrew Hughes,Waymo LLC,17/989252,11/17/2022,Testardi; David A,,1-Jan,,WAYMO LLC,,,6.1409836,
checked,,554,,,,,,,US 12339660 B1,6/24/2025,55754559,27,Change detection using curve alignment,G08G1/16;B60W60/0016;B60W30/0956;B60W30/10;G01C21/32;G05D1/0214;B62D6/00;G05D1/0088;B60W30/18159,,Silver; David Harrison et al.,Waymo LLC,18/492921,10/24/2023,Martinez Borrero; Luis A,,1-Jan,,Waymo LLC,,,6.0726986,
checked,,555,,,,,,,US 12339371 B2,6/24/2025,84892031,20,Multimode lidar receiver for coherent distance and velocity measurements,G01S17/58;G01S17/931;G01S7/4816;G01S7/4808;G01S7/4917;G01S7/486;G01S7/484;G01S17/32,G01S17/933,Droz; Pierre-Yves et al.,Waymo LLC,17/305361,7/6/2021,Hellner; Mark,,1-Jan,,Waymo LLC,,,6.0726986,
